ad-name;target;Hypothesis 1;Hypothesis 2;Hypothesis 3;Teaser;English;French;video;campaign 1;campaign 2;campaign 3;initial exposure;returning after interaction;returning after video;entrepreneur (audience);Cost;Impressions;Post shares;Post reactions;Post comments;Link clicks;Post engagements;Landing page views;Three-second video views;Video watches at 50%;Video watches at 75%;Video watches at 95%;Video watches at 100%
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;41;0;0;63;0;0;0;0;1;1;0;0;5;0.03;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.05;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.35;52;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.04;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.02;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.44;77;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.02;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.05;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.35;64;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.07;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.44;73;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0.03;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.48;71;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.24;41;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.33;51;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.96;146;0;0;0;3;3;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.02;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;38;0;0;0;60;0;0;0;0;1;1;0;0;5;2.94;421;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.54;63;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.03;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.09;19;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.07;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.26;40;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.7;99;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.13;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.05;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.03;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.88;135;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;38;0;0;60;0;0;0;0;1;1;0;0;5;2.19;378;1;0;0;3;4;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.11;21;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0.19;18;1;0;0;1;2;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;41;0;0;63;0;0;0;0;1;1;0;0;5;0.02;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.1;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.41;49;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.55;78;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.05;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.01;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.09;24;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.05;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.54;54;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0.06;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.12;18;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.44;50;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.19;39;0;1;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;1.01;131;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;38;0;0;0;60;0;0;0;0;1;1;0;0;5;2.72;320;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;38;0;0;60;0;0;0;0;1;1;0;0;5;1.01;85;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.02;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.03;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.13;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.24;43;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.17;33;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.05;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.12;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.05;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.23;27;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;38;0;0;60;0;0;0;0;1;1;0;0;5;1.76;268;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.02;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0.03;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.2;31;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.3;42;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.03;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.04;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.05;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.07;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;33;0;0;55;0;0;0;0;1;1;0;0;5;1.07;124;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0.09;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.19;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.63;79;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.06;5;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;37;0;0;59;0;0;0;0;1;1;0;0;5;2.18;301;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.05;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;38;0;0;0;60;0;0;0;0;1;1;0;0;5;3.47;331;0;1;0;6;7;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.62;56;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.11;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.03;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.31;43;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.17;24;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.07;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.06;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;38;0;0;60;0;0;0;0;1;1;0;0;5;2.84;325;0;0;0;6;6;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;41;0;0;63;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.03;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.09;11;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.12;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.02;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.01;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.19;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.65;51;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0.02;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.02;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.36;25;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.1;16;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;37;0;0;59;0;0;0;0;1;1;0;0;5;2.05;142;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-65+;38;0;0;0;60;0;0;0;0;1;1;0;0;5;4.4;282;0;0;0;12;12;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;38;0;0;60;0;0;0;0;1;1;0;0;5;1.71;148;0;0;0;4;4;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-65+;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.03;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;ret_interaction-none-can-all-25-34;38;0;0;0;60;0;0;0;0;1;0;1;0;0;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;ret_interaction-none-can-all-25-34;0;37;0;0;59;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;ret_interaction-none-can-all-25-34;0;0;37;0;59;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;ret_interaction-none-can-all-25-34;39;0;0;0;61;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;ret_interaction-none-can-all-25-34;0;39;0;0;61;0;0;0;0;1;0;1;0;0;0.05;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;ret_interaction-none-can-all-25-34;0;37;0;0;59;0;0;0;0;1;0;1;0;0;0.07;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;ret_interaction-none-can-all-25-34;38;0;0;0;60;0;0;0;0;1;0;1;0;0;0.04;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;ret_interaction-none-can-all-35-44;0;39;0;0;61;0;0;0;0;1;0;1;0;0;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;ret_interaction-none-can-all-35-44;38;0;0;0;60;0;0;0;0;1;0;1;0;0;0.19;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;ret_interaction-none-can-all-35-44;41;0;0;0;63;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
